namespace	key	en_us	current_ru	proposed_ru	reason
enderio	item.enderio.clear_glass_p_orange	Orange Clear Glass (Players Pass)		Оранжевое чистое стекло (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_p_pink	Pink Clear Glass (Players Pass)		Розовое чистое стекло (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_p_purple	Purple Clear Glass (Players Pass)		Фиолетовое чистое стекло (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_p_red	Red Clear Glass (Players Pass)		Красное чистое стекло (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_p_white	White Clear Glass (Players Pass)		Белое чистое стекло (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.clear_glass_p_yellow	Yellow Clear Glass (Players Pass)		Жёлтое чистое стекло (проходят игроки)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.conduit_probe	Conduit Probe		Анализатор труб	Русское имя отсутствует; название передаёт назначение инструмента.
enderio	item.enderio.entity_filter	Soul Filter		Фильтр душ	Русское имя отсутствует.
enderio	item.enderio.fused_quartz_a	Fused Quartz (Animals Pass)		Плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_black	Black Fused Quartz (Animals Pass)		Чёрный плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_blue	Blue Fused Quartz (Animals Pass)		Синий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_a_brown	Brown Fused Quartz (Animals Pass)		Коричневый плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
