"id"	"source_hash"	"verdict"	"recommendation"	"reason"	"checked_dimensions"	"reviewer"	"method"
"patchouli-lang:botania:botania.page.manaAlchemy27"	"sha256:d8299376ee1a29626fcfc588f21fad092b4085925280dc8b73f01b3946e8cfbe"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaAlchemy24"	"sha256:7937fc45db40b9ff571809bf61e191d23baa5ab4c736cabd7e4df225e6db8b5a"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaAlchemy25"	"sha256:983f61c6f2c28814eaddc37a13a96246f53aae6a4fda5c4468610e866b456e6d"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaAlchemyDripleafShrinking"	"sha256:afb4c69c5e91612a9d97ba7f3d08c7f6f0f63417afb971f3c1db9b6859e85bee"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaAlchemy23"	"sha256:dbb0fb79961cb8d85bdd1d3c37a5a566ca40125f7d980636cb03f52878f481a3"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaAlchemy44"	"sha256:df1d4d65c48d83f98490a790fd938b3613f08c639d54a19f8d32c4c40b852637"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaAlchemy28"	"sha256:1f3be23fe742dfcd9c3522d42c9ac72e560c1a8499ef0c2af2b079f3c5648d01"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaAlchemy43"	"sha256:65b6bc6657b6a2645b1a5d36972740aeae3039766dceeb2d7a10cf5dfd54ca5e"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.manaBomb"	"sha256:4112f1751c742309aedb7387976455b35be9f70808c53c07a917efd4f4d94f0c"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaBomb0"	"sha256:76691a499b241405e6c557f474904420385f976d8ef6b958164b61f6007d18e7"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaBomb1"	"sha256:7820532b9cc0ddf5fbcb32f0b7dd682dfaefc627d0611b656238bf094b4b5df6"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.manaConjuration"	"sha256:139c7be017295a4e8ee66d896c264b8bebfd0c67835b1b470a1def049db21da3"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration0"	"sha256:355845e51040be13929f519612e9388c6c7e65699c89bedcae8274afefab7497"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration1"	"sha256:d3a6a48d883171111e8e59286c9c91c860efc3e3a6dcf9594310c088936a0119"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration2"	"sha256:ecffb0fc6623a70efd9913ac8f73ad52ea1424008d9c5fed103e3a7938dc4a20"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration3"	"sha256:5ef2e5a3831de0638cd74bfd8e6ba39e2e77259537000539a6e2d392d00b101e"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration4"	"sha256:2bb2a5de20093ea179dc0a63e54cf7ad36646339278e8df733c59086b1d5e77b"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration5"	"sha256:44cd3aa10747169e1e2c6b45d9a52f205ccfc67b41fb457360bf87f43b1d6a6c"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration6"	"sha256:efad178f5cdc1dabd84249604fc800ce4d6d3c3d8d49e5eb192aef328d02abe1"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration7"	"sha256:a6727424b944a851bb8016139da0838ab77e2d97952a9745714e5419b9520662"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration8"	"sha256:341ccc130184718cb83413d74e50f5a2b36f4577ffdb66bb9b20ae0885320f3f"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration9"	"sha256:837a7d81bf5fecfaaca254c609e8ab1f0d9ed7676a8a9235f36997bc6157573e"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration10"	"sha256:1ff677945e97450ccb1f586a2fbc1a8901a1d13b551ce5caa143c0dae53a23f0"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaConjuration11"	"sha256:39294a4e9b3cc2693ea26ad1ee7ba3c7fa6207e1ad8be5bd9f033c1e2528fa7e"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.manaEnchanting"	"sha256:159ebac10bc43ad30cc76e94ce56ffcd4f4d9eaa4aac7942d54d21587fe7c5b2"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaEnchanting0"	"sha256:efb433c34b1aec4779ca63e60d877b93b67312cef241f5a140a5635419de9dfa"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaEnchanting1"	"sha256:d694c5ac9a1ca378ba11791f3b47bd5de38534b918515e5361489702879fc319"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaEnchanting2"	"sha256:953375ac1eec4ad2ef5c4eaab852c58f4ed6e6532f56ff368046c04d1c613c24"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaEnchanting5"	"sha256:059a23f70c919a3b1d0be9eab8bf5c341102a82146217175979c130cbe0b6bc9"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaEnchanting6"	"sha256:6e422f56461fab4af3eb8c7be6adabbd0a97194d76d542e799bd17c63a37ee71"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaEnchanting7"	"sha256:fdd55334294907ed100acfa56f08570dfa0f6696a1069634b13c67a779c36745"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaEnchanting8"	"sha256:fc91424a34ef578009a420fddaf44c1007bac37fefd7f679cd350b309a09d23c"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.manaEnchanting9"	"sha256:3805eeae0c8a452b5ec702c68671cf67ba76d978ab5332bd35c9fa32d49ada14"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.openCrate"	"sha256:25252582c5d7584ef85ffbf8cb6a8f25733fd14108930a5026b794281d6f1e38"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.openCrate0"	"sha256:f48b4bea6b3829b6bef5583513163d593cb930b503acfdd23ae1cbd021360441"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.openCrate1"	"sha256:438958698b136d07049e71275ccd396600f37560cf6c5bd65cab0819df2c5907"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.openCrate2"	"sha256:8d366b79e7f74fb205b0618e30d39078ee1cfa133d12e5490244d6cb3511e040"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.platform"	"sha256:2e2563c9814ecce0a172a728718b54bbc08874368235f196453ccae23c2635ef"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.platform0"	"sha256:646c08381124a63870555b6d720d6957a3a2e6c305a59ecfb4f33d78c85edd07"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.platform2"	"sha256:b49bfdab6fefc3974a34772c546762183b2a6abb2b018f4c2256c3cdfbe90c67"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.platform1"	"sha256:dd0dea38ddcab27c26bd2a1240e1c5c710af21f3f01cb9f1a25aab5251eae1a8"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.pylon"	"sha256:130c4cab8c0b8c6076be40fbd04bbee3b125a4af264b8765fb9773ab1576c9ca"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.pylon0"	"sha256:9feb3ffeae70ca982fd3a4bedae7afae1b8529e6ec79c75590028f172bba28e0"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.pylon1"	"sha256:451d3d839aaf63503066431e13c861ee7758f156662fabcabb0e0637b406f659"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.spectralPlatform"	"sha256:c1cd3aa3aad3149471b6ac38731af37360bb8f124f435747657a7274e7b748ec"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.spectralPlatform0"	"sha256:b3d06c9ea0aba916e6701df4e812ea5222c5368d558fa9ca71030382d04ec6ac"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.spectralPlatform1"	"sha256:ac3cfbed033606c17353804563fa5d365eacbab6ec1e156da3b707651f350766"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.teruTeruBozu"	"sha256:a8307ca964c622535058bc3c6e02efad83c06f7e94cbc830906ab40f822a3383"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.teruTeruBozu0"	"sha256:685541816dc1c6f96183e1e371bfb68fc493bb6dad5bfe12225b4e4a1ae3f26f"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.teruTeruBozu1"	"sha256:52e537250e69719844cd0cd232eda79eb5b28e1bfb9a460bc0ed30b80bcc5626"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.teruTeruBozu2"	"sha256:f6fe7a5a14fa58d27cb0458aabec3f498e165edb5ecc8995996e03fcf18e7024"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.turntable"	"sha256:d459fdd22397df9b3d26ea9b237f52d5e65b5bdb156360f274db4d9f9b0933d5"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.turntable0"	"sha256:c874bd4b3d2bebeb3fee4f5eca909f742c9a80e4d8d7369c01628cfb7b470fbf"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.turntable2"	"sha256:41447a64641d466fcb8781258ff9b37c7694ae22a35976636865a535d66f731c"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.turntable1"	"sha256:47d85b35714a17316a6ca98d70012496f24db2c4f4b00252b4a674f1b2e42606"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.blackHoleTalisman"	"sha256:f6074218c82924c14eb3a926de4b709db6ce81fee81ab386fe77a47072419beb"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.blackHoleTalisman0"	"sha256:136aefd53e66b9576c47361b5ab93bbd89b20ae9cd03bd076f6f6383dc3e1241"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.blackHoleTalisman1"	"sha256:652039e8eb14632e3341f6471c6334129d3dcb04ee7fb4b024ac7276623ead57"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.blackHoleTalisman2"	"sha256:5f77a2dec3d4479677fb0a713967210e4ffcfd12b066f8536f8ac424f23ed5bf"	"CHANGE"	"Любые блоки, хранящиеся в Талисмане, можно разместить, просто щёлкнув правой кнопкой мыши.$(p)Щелчок правой кнопкой мыши с зажатым Shift Талисманом по инвентарю вложит в него до одного стака блоков. Наконец, Талисман может снабдить $(l:tools/exchange_rod)$(item)Жезл обмена$(0)$(/l) блоками, которые он содержит."	"Исправлена опечатка: «инвентрю» -> «инвентарю»."	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.blackHoleTalisman3"	"sha256:cf960e02ac1402b6c4c581deb8bd356b922b8f92c8e07ba1fa6c711a933fd51e"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.entry.corporea"	"sha256:95583b9a007d9832638ac775d45a9d95b1b34c57d44034e2c83635b4624c3b3c"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.corporea0"	"sha256:67b53cc14fd03f12376d27266e176260036e0a47e3370f0c1d7662035b5c311d"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.corporea1"	"sha256:b4ac707c54d01b9c34804332b414d22fe11b1d398f344e90e90c29e052035bd0"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.corporea2"	"sha256:16f3cf1dfa5021fd3272fa656760714e5edd261f89927b28b7f9161e7a79f479"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.corporea3"	"sha256:1b5aa5120923e7bf50470ce6c848e3b42756bba442bf199c66930eb61e231374"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.corporea4"	"sha256:0a50c78d7f743adb56795f66976508b95fc80a238491afe63e80774e4b189a2e"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"patchouli-lang:botania:botania.page.corporea5"	"sha256:c53c071776f2d808d336a037cf7544bfb3490110e38da67cee0edf2d34840c74"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
