"id"	"source_hash"	"source"	"effective_translation"	"context"	"version"	"origin"
"mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_pickaxe.json:/text/0/text"	"sha256:ddd8bc83d9f9cb0d40ccaf6e5f1b537f4a082ddfdb991bd162f68cb237828a61"	"The Pickaxe is a precise mining tool, effective on stone, metal, and ores."	"Кирка - это точный горный инструмент, эффективный при работе с камнем, металлом и рудами."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/small/tconstruct_pickaxe.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/small/tconstruct_pickaxe.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_pickaxe.json:/text/1/text"	"sha256:a29d668b864164ca3ab8e8807110508a5c3d5d249f8ea138c508647fd7855331"	"Expanders alternate between increasing depth and increasing height."	"Расширители увеличивают высоту и глубину копания, чередуясь при применении."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/small/tconstruct_pickaxe.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/small/tconstruct_pickaxe.json"", ""pointer"": ""/text/1/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_sword.json:/properties/0"	"sha256:a223d8a7232d8f6ae32f5f02a2ed35409016d090ed702899b9cea1d4c032efcb"	"+3 Attack Damage"	"+3 урона"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/small/tconstruct_sword.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/small/tconstruct_sword.json"", ""pointer"": ""/properties/0""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_sword.json:/properties/1"	"sha256:23446991a4f228de51ba6e4a4b0959dc2c805da848d920079780712cbd5f29f7"	"1.6 Attack Speed"	"1.6 скорость атаки"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/small/tconstruct_sword.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/small/tconstruct_sword.json"", ""pointer"": ""/properties/1""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_sword.json:/properties/2"	"sha256:0a46d6a90867b9d7950e21cd245e467a7c93fb3191a5ced759bd943533327ff7"	"110% Durability Multiplier"	"110% модификатор прочности"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/small/tconstruct_sword.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/small/tconstruct_sword.json"", ""pointer"": ""/properties/2""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_sword.json:/properties/3"	"sha256:40be51e8a3bddedd66ed1cf9dae278ba0d8e8ab20d17e7921b7dd2e433251008"	"Sweep Attack"	"Разящий удар"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/small/tconstruct_sword.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/small/tconstruct_sword.json"", ""pointer"": ""/properties/3""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_sword.json:/text/0/text"	"sha256:c7d49c7f189e0473c1ca4486d5a53fbf45fbe2ff44fb2364d6624acc4490040e"	"The Sword is an all around weapon, granting medium speed and attack."	"Меч - универсальное оружие, дающее среднюю скорость и атаку."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/small/tconstruct_sword.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/small/tconstruct_sword.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/small/tconstruct_sword.json:/text/1/text"	"sha256:7d5e3f1e5047ff599e5eb7cca447e38024a1b0a5f7a10040cda2d1f483f01f26"	"Expanders on a sword increase the area of the sweep attack, while Silky grants shearing."	"Расширители на мече увеличивают область разящего удара, а модификатор Шёлковый даст возможность стричь как ножницами."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/small/tconstruct_sword.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/small/tconstruct_sword.json"", ""pointer"": ""/text/1/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff.json:/text/0/text"	"sha256:8b84ba4ef9375031a97916e5301878feaa09eed7d8b093bf9b6ea4fed68f3b59"	"Staffs are highly modifiable tools. While they lack any melee potential the make up for it the wide range of abilities they can use on both interaction and attacking. They notably grant 40% movement speed when using and allow blocking up to 15 damage with blocking."	"Посохи — это легко модифицируемые инструменты. Хотя у них нет потенциала ближнего боя, он компенсируется широким спектром способностей, которые они могут использовать как для взаимодействия, так и для атаки. В частности, они повышают скорость передвижения на 40% при использовании и позволяют блокировать до 15 единиц урона."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff.json:/text/1/text"	"sha256:8542af0116b43cfe4d8e1787f0113328a9abf8f7588d79d12bb657f7174bd867"	"Staffs abilities can be configured using the modifier worktable."	"Умения посохов можно настроить на верстаке модификаторов."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff.json"", ""pointer"": ""/text/1/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff.json:/title"	"sha256:9b2039ce089477ff3528c7a400062f0c5c511663f1f5bce14298ab068e09372b"	"Staffs"	"Посохи"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff.json"", ""pointer"": ""/title""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/0"	"sha256:a8031f8d73800137d745e2fe325e510116df61f967aa519826d1a17ef847ab91"	"800 Durability"	"800 Прочность"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_earth_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_earth_staff.json"", ""pointer"": ""/properties/0""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/1"	"sha256:394ad33f3a1be99dad054e66ffb75cde4b76a0ccace44faca39fca419961eabb"	"1 Projectile Power"	"1 мощность снаряда"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_earth_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_earth_staff.json"", ""pointer"": ""/properties/1""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/2"	"sha256:880a629e3c7d778bb33c0fc6609ded0a8fc4dd7be2af14aade149a5d1ba97a1b"	"0.9 Accuracy"	"0,9 Точность"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_earth_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_earth_staff.json"", ""pointer"": ""/properties/2""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/3"	"sha256:a806036414e226c6dd54505cf057435e0c1861dea8fc1ef5ddcd9bf448e461a9"	"35 Max Blocking"	"35 Макс. блокировка"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_earth_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_earth_staff.json"", ""pointer"": ""/properties/3""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/4"	"sha256:0b94c38f012402ee9fdeac32b595fdbc73b5029de579fd5a564396afd41aa85f"	"140 Block Angle"	"Угол блока 140"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_earth_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_earth_staff.json"", ""pointer"": ""/properties/4""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/5"	"sha256:2b81cd5b0166137585fede4626d22120c23777d557baa1bfbd658ba834672436"	"2 Upgrade Slots"	"2 слота для улучшений"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_earth_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_earth_staff.json"", ""pointer"": ""/properties/5""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/6"	"sha256:9a7e003270efd7a93c547087f3c6f33976d8901e8c611c35d1d4a46ead3540fd"	"3 Defense Slots"	"3 слота защиты"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_earth_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_earth_staff.json"", ""pointer"": ""/properties/6""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/properties/7"	"sha256:ef94477eb5f7f7d0689ca799126ff23313b50dad46935733deab341898982d14"	"2 Ability Slots"	"2 слота для умений"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_earth_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_earth_staff.json"", ""pointer"": ""/properties/7""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_earth_staff.json:/text/0/text"	"sha256:6500f93ffe64cace0ee80282df674e2ae43e3de012d84a5378c6a9707ba05549"	"Earthslime Staff is a high defense and accuracy staff variant."	"Посох из земной слизи — вариант посоха с высокой защитой и точностью."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_earth_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_earth_staff.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/0"	"sha256:c6e425e7acc705e45f7979fe7178d6c3e743a33247574e0fb6b66abdc5df802f"	"1520 Durability"	"1520 Прочность"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_ender_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_ender_staff.json"", ""pointer"": ""/properties/0""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/1"	"sha256:df9b55106b60fd3f3b98797c4a44df5803bb41fda0f189ed3bc26cdda31d467a"	"3 Projectile Power"	"3 Мощность снаряда"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_ender_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_ender_staff.json"", ""pointer"": ""/properties/1""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/2"	"sha256:79eb7d7bec5e46c368745a7f23d4b9ac17fe0bf740545988bc616392ba287963"	"0.5 Accuracy"	"Точность 0,5."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_ender_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_ender_staff.json"", ""pointer"": ""/properties/2""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:encyclopedia:tools/staff/tconstruct_ender_staff.json:/properties/3"	"sha256:a32fd0ca172734a802d52bc7baa037f7e3562413f37372bee2fdfa73352071f7"	"3 Upgrade Slots"	"3 слота для улучшений"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""encyclopedia"", ""member"": ""assets/tconstruct/book/encyclopedia/en_us/tools/staff/tconstruct_ender_staff.json"", ""output_member"": ""assets/tconstruct/book/encyclopedia/ru_ru/tools/staff/tconstruct_ender_staff.json"", ""pointer"": ""/properties/3""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
