"id"	"kind"	"status"	"source_hash"	"native_translation"	"translation"	"source"
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_stripping.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099"	"Максимум 1 уровень"	"Максимум 1 уровень"	"Maximum of 1 level"
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_stripping.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5"	"Требуется 1 слот для умений"	"Требуется 1 слот для умений"	"Requires 1 ability slot"
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_stripping.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b5166742590366ac26090fb4bcb6d6e18cfbc5ec6384db011c3c54b54ac3fcda"	"Позволяет инструменту обтёсывать древесину, подобно ручному или широколезвийному топору. Инструменты будут использовать свою обычную область добычи для обтёсывания древесины."	"Позволяет инструменту обтёсывать древесину, подобно ручному или широколезвийному топору. Инструменты будут использовать свою обычную область добычи для обтёсывания древесины."	"Allows the tool to strip wood, similarly to hand or broad axes. Tools will use their normal mining area for stripping wood."
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_stripping.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6b2b0b28ff1ca641c68c051e66d31853a05b43fb700ce91d85a24cb92713bb08"	"Срабатывает до вспахивания или прокладки троп, если они присутствуют."	"Срабатывает до вспахивания или прокладки троп, если они присутствуют."	"Triggers before the tool's native tilling or pathing if present."
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_throwing.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099"	""	""	"Maximum of 1 level"
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_throwing.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5"	""	""	"Requires 1 ability slot"
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_throwing.json:/effects/2"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:6e9b484ce1ab5fd32d9d0670b6efa326a0ce00f03e58f832e1f69f075010619e"	""	""	"Requires no ammo for launchers"
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_throwing.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:b121ce338d0fb9226e9de1053eeed3fef776be9d95a366b8f2bd6b6a4d602ecd"	""	""	"Throws melee weapons or harvest tools as a projectile. Ignores player attributes; typically means -1 melee damage. Breaks effective blocks if it could mine them in 1 second or less."
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_throwing.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:a7891e35900d2009a7c0a383c3ea4808bfab085292a0ea40b5a94252c4d06000"	""	""	"Throw speed is attack speed times drawspeed. Velocity determines distance, damage, and mining speed multiplier."
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_tilling.json:/effects/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099"	""	""	"Maximum of 1 level"
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_tilling.json:/effects/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5"	""	""	"Requires 1 ability slot"
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_tilling.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:dc9e94e6fbb0219e53b9f5e3d02d0031765e59b9251cc3fad9ca09ad5b259b70"	""	""	"Allows the tool to till dirt, similarly to mattocks or scythes. Tools will use their normal mining area for tilling."
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_tilling.json:/text/1/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:6b93c62f34dadcd658ab9dd4282597a90fe3036e2788bdc489649b2c8d79bc37"	""	""	"Triggers before the tool's native pathing or stripping if present."
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_warping.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099"	""	""	"Maximum of 1 level"
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_warping.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5"	""	""	"Requires 1 ability slot"
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_warping.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:3fd5777290d3782a6405625124091d665bd06be2e8faf8ec522f54f7bead1685"	""	""	"Charging up then release to teleport yourself in the targeted direction, consuming 1 durability."
"mantle-book:tconstruct:encyclopedia:abilities/interact/tconstruct_warping.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:868265483228435226c3de388c375dcc0f3d57781914dfd128f7b597d1917620"	""	""	" Effect is boosted by 25% per level of power. Charge time is reduced by quick charge."
"mantle-book:tconstruct:encyclopedia:abilities/melee.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:10c28612bb1e426a16330c071df62222b5daff17fb79841c4709a8849a4a01c5"	"Умения ближнего боя наиболее эффективны для инструмента, созданного для ближнего боя, будь то меч или переделанный инструмент для сбора урожая."	"Умения ближнего боя наиболее эффективны для инструмента, созданного для ближнего боя, будь то меч или переделанный инструмент для сбора урожая."	"Melee abilities are most effective on tools built for melee combat, whether it's a sword or a repurposed harvest tool."
"mantle-book:tconstruct:encyclopedia:abilities/melee.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:86af94b0bf04d17774529f8b7774bcd091551b411b69f7a4550719f4b715bedf"	"Модификаторы ближнего боя, применяемые к оружию дальнего боя, будут влиять только на использование лука в ближнем бою, если не указано иное."	"Модификаторы ближнего боя, применяемые к оружию дальнего боя, будут влиять только на использование лука в ближнем бою, если не указано иное."	"Melee modifiers applied to ranged weapons will only affect using the bow for melee unless otherwise stated."
"mantle-book:tconstruct:encyclopedia:abilities/melee.json:/text/2/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:951ca00e0f582c56be11dc7771d9dbb5050d4859a3d86643e7fcc901c17d8353"	"Некоторые умения ближнего боя также работают на нагрудниках. Они будут влиять только на атаки, выполняемые с пустой рукой."	"Некоторые умения ближнего боя также работают на нагрудниках. Они будут влиять только на атаки, выполняемые с пустой рукой."	"Some melee abilities also work on chestplates. These will only affect attacks performed from an empty hand."
"mantle-book:tconstruct:encyclopedia:abilities/melee.json:/title"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:4ef8d70c255c58a589dec83e297a6bac599d830dd68e640a469c98569116e0f1"	"Умения ближнего боя"	"Умения ближнего боя"	"Melee Abilities"
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_blocking.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:a9875ac8991d109dcb62e15a6c2edf4925537322b64dc11266513d9354274d8c"	""	""	"Single level"
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_blocking.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5"	""	""	"Requires 1 ability slot"
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_blocking.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:1d8b12b849a6c7d1da5d8b56a343831fe004d3161e8fe0b0fb4f6def29b6a76c"	""	""	"Allows using the tool as a shield, blocking many potential attacks. Can often block while charging the tool. "
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_blocking.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:3f427d4bee606cecc18dec24c1926eae45489e7d271ac68f0bd77237fbbdbb36"	""	""	"Most tools can block up to 5 damage, but some (such as staffs) can block amounts in the range of 15 to 20 damage."
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_dual_wielding.json:/effects/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099"	""	""	"Maximum of 1 level"
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_dual_wielding.json:/effects/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5"	""	""	"Requires 1 ability slot"
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_dual_wielding.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:810b3a0354fac8aada0aee61e6805e8c257cf219ea0ab54feb42245742a00155"	""	""	"Allows the tool to be used from both the main and the offhand. Tools with dual wielding have 80% attack speed and damage, or 90% attack speed and 70% damage for two handed tool."
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_dual_wielding.json:/text/1/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:a4abbff10ca2c514413383ad231975f55ca18a344343eb26949df879632a8aef"	""	""	"Two handed tools must first receive offhanded in order to receive dual wielding."
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_parrying.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:a9875ac8991d109dcb62e15a6c2edf4925537322b64dc11266513d9354274d8c"	""	""	"Single level"
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_parrying.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5"	""	""	"Requires 1 ability slot"
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_parrying.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:f3377fd5b2d048959ce6770744413e649289cd90bdfb31a4bb431f6777c8fca1"	""	""	"Allows using the tool as a shield briefly after attacking. "
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_parrying.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:e844421625f9651fc79b57eb12add35d9a3b1c9793da2b59d72acaec783c7649"	""	""	"Most daggers can block up to 10 damage, and do not slow the player while using."
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_spilling.json:/effects/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:153fd3c7c2ab115cb98c40d29ef2ec591051eaae0b4f67ac4a27ca8be6f37e67"	""	""	"No max level"
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_spilling.json:/effects/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:224c33723654475a5ea88c65031ecb693aea802e4d7a959d58b23fa14a7ef3cc"	""	""	"Requires 1 ability slot per level"
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_spilling.json:/effects/2"	"mantle_book_text"	"STALE_NATIVE"	"sha256:b860e7f88e087af685df67ecc86a1ed49b463830ebb31ee87e25119fd9071689"	""	""	"Fill by using tool on a fluid tank"
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_spilling.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:a06bb0dbd6e5b35355e36f11e1d6768a58f1fd6c1ccfc60bfb12cda884bef6be"	""	""	"Drains a small amount of fluid (typically between 10 mb to 50 mb) to boost melee and fishing hook attacks with special effects, such as fire, bonus damage, or potion effects. "
"mantle-book:tconstruct:encyclopedia:abilities/melee/tconstruct_spilling.json:/text/1/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:10db01054f21025d30d7211cfd279560099e22034deb7ab2a28380b26434fff8"	""	""	"Tool can be filled with fluid by interacting with a tank or drain while holding the tool."
"mantle-book:tconstruct:encyclopedia:abilities/ranged.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:7fcf401750652d311384c0d9f858c5a9aa603929cbeaec5303495812cad0add6"	"Умения дальнего боя могут быть применены к длинным лукам и арбалетам для усиления лука или стрел."	"Умения дальнего боя могут быть применены к длинным лукам и арбалетам для усиления лука или стрел."	"Ranged abilities can be applied to longbows and crossbows to either boost the bow or the arrows fired."
"mantle-book:tconstruct:encyclopedia:abilities/ranged.json:/title"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:4263fce5851612c2f2f4a25cb4643999b0f0bb1080d5fdc03b8719de09794eea"	"Умения дальнего боя"	"Умения дальнего боя"	"Ranged Abilities"
"mantle-book:tconstruct:encyclopedia:abilities/ranged/tconstruct_ballista.json:/effects/0"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:a9875ac8991d109dcb62e15a6c2edf4925537322b64dc11266513d9354274d8c"	""	""	"Single level"
"mantle-book:tconstruct:encyclopedia:abilities/ranged/tconstruct_ballista.json:/effects/1"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5"	""	""	"Requires 1 ability slot"
