id	source_hash	translation
mantle-book:tconstruct:materials_and_you:tools/tconstruct_dagger.json:/text/0/text	sha256:43274e6c0d188d57e99364816805d8dc4dba4291035d9c1cd3376e93e14bbb4d	Кинжал — универсальное оружие для проворного воина. Низкий урон компенсируется высокой скоростью, позволяющей быстро атаковать. Кинжал также можно держать во второй руке и сражаться двумя сразу.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_fishing_rod.json:/properties/0	sha256:4f8857ddb42709d04720585bef8c60fda9ebde166ce7b12ecc016a73d34d83f6	Оружие дальнего боя с небольшой дистанцией
mantle-book:tconstruct:materials_and_you:tools/tconstruct_fishing_rod.json:/properties/1	sha256:98a0d1348bc6edf10c66e672ae10556e103809e07e4ab7872d206bdfbacb66aa	Наносит урон монстрам при подтягивании.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_fishing_rod.json:/properties/2	sha256:831c218935ba42c9c488c3035b892e2b7c28616d3f5ffb98890fa6381cb9a4b2	Не требует боеприпасов.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_fishing_rod.json:/properties/3	sha256:4dd24b367ce2e692bf82cd78b9426c6304a9e956f6a7068217bc1625b4316019	Можно ловить рыбу.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_fishing_rod.json:/text/0/text	sha256:cb71c5a20fedcf433dd0253dd98e93a9f65aae9457377e1cb31a0c41b8d6c116	Удочка позволяет сражаться с близкими целями, не расходуя боеприпасы. А если использовать её на воде, в качестве бонуса она ещё и ловит рыбу.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_flint_and_brick.json:/properties/0	sha256:e70257aa2be026ba93a5adede876a36a645d238121b36e48ce49a8627e92698e	Разводит огонь
mantle-book:tconstruct:materials_and_you:tools/tconstruct_flint_and_brick.json:/properties/1	sha256:9ae3d64b73936f7b7bae6c49e6d4d463fc40be8ea9547fc7515a1f5438156988	Изначально имеет «Пламенный I»
mantle-book:tconstruct:materials_and_you:tools/tconstruct_flint_and_brick.json:/properties/2	sha256:007cf61bf6cc771be2de36f3009b1378c49837c631681e51f052f6617c09d8a2	Ремонтируется обожжёнными или выжженными кирпичами
mantle-book:tconstruct:materials_and_you:tools/tconstruct_flint_and_brick.json:/text/0/text	sha256:4f061d0be03d925e3212b76f64cbf4f830cbb3d32f659bdfa4ad316f962ab340	Обожжённое огниво - это доступный инструмент, эффективный для разжигания огня.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_flint_and_brick.json:/text/2/text	sha256:60b4101ca24a5334a7c16d74ea199da5c9b7a774d7f43ef4bc382d409d5d66e8	В отличие от большинства других инструментов, создаётся на станции создания или обычном верстаке.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_hand_axe.json:/properties/0	sha256:6eb09eb22475c4f06f646a916830290f5a947f0ff986b7a3ed07ec88b1251a06	Базовый инструмент для добывания
mantle-book:tconstruct:materials_and_you:tools/tconstruct_hand_axe.json:/properties/1	sha256:5b3edc20da99082072c3e05ab8cf6e2bf6fb457c6127d6ebbb2539379e9b51ae	Эффективен для древесины
mantle-book:tconstruct:materials_and_you:tools/tconstruct_hand_axe.json:/properties/2	sha256:fc4f15d57b6ffcda98e02a0b9c399e12f6fa63e8165754acd1c78e6c59ab4936	Ломает листья очень быстро
mantle-book:tconstruct:materials_and_you:tools/tconstruct_hand_axe.json:/properties/3	sha256:b32bbe26237f1b51ea5e874dc25c62362c5b0799b9123f11c3cb9dace33361c9	Легко обтёсывает брёвна
mantle-book:tconstruct:materials_and_you:tools/tconstruct_hand_axe.json:/text/0/text	sha256:45666882b38524831d935dd4005d4f49c6e13a140f6be64bd44d0b3e93059cdf	Ручной топор — это простой рубящий инструмент. Он эффективен для древесины и листвы. Он работает как оружие или инструмент, или и то, и другое. Выбор за вами.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_kama.json:/properties/0	sha256:c49a58c532e8d304ddd789859deb80a1fddcd381adf781e298269ede807fe37b	Вспахивает землю
mantle-book:tconstruct:materials_and_you:tools/tconstruct_kama.json:/properties/1	sha256:fda6bd518554b10e7d9498adae8916e23b2134df8e84860c6731d3c1f3b93219	Взаимодействуйте с посевами, чтобы собрать их.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_kama.json:/properties/2	sha256:e5c753015b130f96e24bd50822cb30f6fdc5f1511b2356b9ab951250424b7b60	Стрижёт блоки и животных
mantle-book:tconstruct:materials_and_you:tools/tconstruct_kama.json:/properties/3	sha256:cdc3aa1ecf55351ccf6d857a106cbfa66296ff70e2d36fe29ca3f45497c7c893	Действует на растения.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_kama.json:/properties/4	sha256:89825250c65d34d1707b8a03267f2e6a973fb505415ead53d491829125b9032b	Возможности атаки по площади
mantle-book:tconstruct:materials_and_you:tools/tconstruct_kama.json:/text/0/text	sha256:102b371bc00a619e4173c7c5e11ed6941e61fe8caeb84cee8fc82e65fe86f6b1	«Кама» — это точный инструмент для жатвы, который отлично подходит для скашивания растений и стрижки животных.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_mattock.json:/properties/0	sha256:c49a58c532e8d304ddd789859deb80a1fddcd381adf781e298269ede807fe37b	Вспахивает землю
mantle-book:tconstruct:materials_and_you:tools/tconstruct_mattock.json:/properties/1	sha256:42f46b54727db534375835ac73b8360675f3b24f14ebd0b62e19d9dfc38abde1	Эффективна для земли и брёвен.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_mattock.json:/text/0/text	sha256:7e75f0ca012fd1eb70f49060c84cd1e1c322ce5bfe906ca36327267a8597adbe	Киркомотыга — универсальный инструмент. Она эффективна для брёвен и земли.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_mattock.json:/text/2/text	sha256:3e572b7bf77b3783131f177dc763582d1dce899e23852bc9a1e1f972b3155c15	С его помощью можно создать ферму вашей мечты.
mantle-book:tconstruct:materials_and_you:tools/tconstruct_pickadze.json:/properties/0	sha256:7fa5f10501e1269c0fbdff09cc33fd6641e8113b992034f955728de59ab3e69e	Прокладывает тропы
mantle-book:tconstruct:materials_and_you:tools/tconstruct_pickadze.json:/properties/1	sha256:669e88b892901ad07af86803938f48b46c808de453bb61ffca043e89ac350306	Добывает каменные и подобные блоки
mantle-book:tconstruct:materials_and_you:tools/tconstruct_pickadze.json:/properties/2	sha256:ac42c989777e0d59a852e87e003d57a8254018d46736ef993130aa9837040c63	Разрушает мягкую землю и гравий
mantle-book:tconstruct:materials_and_you:tools/tconstruct_pickadze.json:/properties/3	sha256:7aca406a2c9ba8440712a6cd3e2dc107bfab465e4d664dacf3b2f9ba76cbf9fc	Уровень добывания ограничен до деревянного
mantle-book:tconstruct:materials_and_you:tools/tconstruct_pickadze.json:/text/0/text	sha256:6577fffc4cd812e29b5f109741a811053d293c2c142873298fcec3409a6d9a67	Правильнее было бы назвать этот инструмент киркомотыгой, но людям нравится привычное название.
